"","BillId","BillNumber","Biennium","LegalTitle","IntroducedDate","Sponsor","PrimeSponsorID","LongDescription","billUrl"
"1988","HB 1815","1815","2017-18","AN ACT Relating to the rights of an alleged parent in dependency proceedings;","2017-01-30T00:00:00","(Kilduff)","20753","Concerning the rights of an alleged parent in dependency proceedings.","http://app.leg.wa.gov/billsummary?BillNumber=1815&Year=2017&Initiative=false"
"1989","SHB 1815","1815","2017-18","AN ACT Relating to the rights of an alleged parent in dependency proceedings;","2017-02-17T00:00:00","ELHS(Kilduff)","20753","Concerning the rights of an alleged parent in dependency proceedings.","http://app.leg.wa.gov/billsummary?BillNumber=1815&Year=2017&Initiative=false"
"1990","HB 1816","1816","2017-18","AN ACT Relating to information sharing regarding implementation the homeless youth prevention and protection act of 2015;","2017-01-30T00:00:00","(Frame)","23902","Concerning information sharing related to implementation of the homeless youth prevention and protection act of 2015.","http://app.leg.wa.gov/billsummary?BillNumber=1816&Year=2017&Initiative=false"
"1991","SHB 1816","1816","2017-18","AN ACT Relating to information sharing regarding implementation the homeless youth prevention and protection act of 2015;","2017-02-10T00:00:00","ELHS(Frame)","23902","Concerning information sharing related to implementation of the homeless youth prevention and protection act of 2015.","http://app.leg.wa.gov/billsummary?BillNumber=1816&Year=2017&Initiative=false"
"1992","HB 1816","1816","2017-18","AN ACT Relating to information sharing regarding implementation the homeless youth prevention and protection act of 2015;","2017-01-30T00:00:00","(Frame)","23902","Concerning information sharing related to implementation of the homeless youth prevention and protection act of 2015.","http://app.leg.wa.gov/billsummary?BillNumber=1816&Year=2017&Initiative=false"
"1993","SHB 1816","1816","2017-18","AN ACT Relating to information sharing regarding implementation the homeless youth prevention and protection act of 2015;","2017-02-10T00:00:00","ELHS(Frame)","23902","Concerning information sharing related to implementation of the homeless youth prevention and protection act of 2015.","http://app.leg.wa.gov/billsummary?BillNumber=1816&Year=2017&Initiative=false"
"1994","HB 1817","1817","2017-18","AN ACT Relating to improving state budgeting through zero-based budget reviews;","2017-01-30T00:00:00","(Stokesbary)","20756","Improving state budgeting through zero-based budget reviews.","http://app.leg.wa.gov/billsummary?BillNumber=1817&Year=2017&Initiative=false"
"1995","HB 1818","1818","2017-18","AN ACT Relating to periodic review of state spending programs;","2017-01-30T00:00:00","(Stokesbary)","20756","Implementing the periodic review of state spending programs.","http://app.leg.wa.gov/billsummary?BillNumber=1818&Year=2017&Initiative=false"
"1996","HB 1819","1819","2017-18","AN ACT Relating to paperwork reduction in order to improve the availability of mental health services to protect children and families;","2017-01-30T00:00:00","(Dent)","20761","Reducing certain documentation and paperwork requirements in order to improve children's mental health and safety.","http://app.leg.wa.gov/billsummary?BillNumber=1819&Year=2017&Initiative=false"
"1997","SHB 1819","1819","2017-18","AN ACT Relating to paperwork reduction in order to improve the availability of mental health services to protect children and families;","2017-02-08T00:00:00","ELHS(Dent)","20761","Reducing certain documentation and paperwork requirements in order to improve children's mental health and safety.","http://app.leg.wa.gov/billsummary?BillNumber=1819&Year=2017&Initiative=false"
"1998","E2SHB 1819","1819","2017-18","AN ACT Relating to paperwork reduction in order to improve the availability of mental health services to protect children and families;","2017-02-21T00:00:00","APP(Dent)","20761","Reducing certain documentation and paperwork requirements in order to improve children's mental health and safety.","http://app.leg.wa.gov/billsummary?BillNumber=1819&Year=2017&Initiative=false"
"1999","HB 1819","1819","2017-18","AN ACT Relating to paperwork reduction in order to improve the availability of mental health services to protect children and families;","2017-01-30T00:00:00","(Dent)","20761","Reducing certain documentation and paperwork requirements in order to improve children's mental health and safety.","http://app.leg.wa.gov/billsummary?BillNumber=1819&Year=2017&Initiative=false"
"2000","SHB 1819","1819","2017-18","AN ACT Relating to paperwork reduction in order to improve the availability of mental health services to protect children and families;","2017-02-08T00:00:00","ELHS(Dent)","20761","Reducing certain documentation and paperwork requirements in order to improve children's mental health and safety.","http://app.leg.wa.gov/billsummary?BillNumber=1819&Year=2017&Initiative=false"
"2001","E2SHB 1819","1819","2017-18","AN ACT Relating to paperwork reduction in order to improve the availability of mental health services to protect children and families;","2017-02-21T00:00:00","APP(Dent)","20761","Reducing certain documentation and paperwork requirements in order to improve children's mental health and safety.","http://app.leg.wa.gov/billsummary?BillNumber=1819&Year=2017&Initiative=false"
"2002","HB 1819","1819","2017-18","AN ACT Relating to paperwork reduction in order to improve the availability of mental health services to protect children and families;","2017-01-30T00:00:00","(Dent)","20761","Reducing certain documentation and paperwork requirements in order to improve children's mental health and safety.","http://app.leg.wa.gov/billsummary?BillNumber=1819&Year=2017&Initiative=false"
"2003","SHB 1819","1819","2017-18","AN ACT Relating to paperwork reduction in order to improve the availability of mental health services to protect children and families;","2017-02-08T00:00:00","ELHS(Dent)","20761","Reducing certain documentation and paperwork requirements in order to improve children's mental health and safety.","http://app.leg.wa.gov/billsummary?BillNumber=1819&Year=2017&Initiative=false"
"2004","E2SHB 1819","1819","2017-18","AN ACT Relating to paperwork reduction in order to improve the availability of mental health services to protect children and families;","2017-02-21T00:00:00","APP(Dent)","20761","Reducing certain documentation and paperwork requirements in order to improve children's mental health and safety.","http://app.leg.wa.gov/billsummary?BillNumber=1819&Year=2017&Initiative=false"
"2005","HB 1820","1820","2017-18","AN ACT Relating to the maintenance and operations of parks and recreational land acquired through the conservation futures program;","2017-01-31T00:00:00","(Volz)","26170","Concerning the maintenance and operations of parks and recreational land acquired through the conservation futures program.","http://app.leg.wa.gov/billsummary?BillNumber=1820&Year=2017&Initiative=false"
"2006","SHB 1820","1820","2017-18","AN ACT Relating to the maintenance and operations of parks and recreational land acquired through the conservation futures program;","2017-02-14T00:00:00","ENVI(Volz)","26170","Concerning the maintenance and operations of parks and recreational land acquired through the conservation futures program.","http://app.leg.wa.gov/billsummary?BillNumber=1820&Year=2017&Initiative=false"
"2007","HB 1820","1820","2017-18","AN ACT Relating to the maintenance and operations of parks and recreational land acquired through the conservation futures program;","2017-01-31T00:00:00","(Volz)","26170","Concerning the maintenance and operations of parks and recreational land acquired through the conservation futures program.","http://app.leg.wa.gov/billsummary?BillNumber=1820&Year=2017&Initiative=false"
"2008","SHB 1820","1820","2017-18","AN ACT Relating to the maintenance and operations of parks and recreational land acquired through the conservation futures program;","2017-02-14T00:00:00","ENVI(Volz)","26170","Concerning the maintenance and operations of parks and recreational land acquired through the conservation futures program.","http://app.leg.wa.gov/billsummary?BillNumber=1820&Year=2017&Initiative=false"
"2009","HB 1821","1821","2017-18","AN ACT Relating to attempting to elude a police vehicle;","2017-01-31T00:00:00","(Lovick)","3476","Clarifying the crime of attempting to elude a police vehicle.","http://app.leg.wa.gov/billsummary?BillNumber=1821&Year=2017&Initiative=false"
"2010","HB 1822","1822","2017-18","AN ACT Relating to the provision of receipts and invoices regarding additional charges to a tenant of a mobile home lot;","2017-01-31T00:00:00","(Manweller)","17213","Requiring the provision of receipts and invoices regarding additional charges to a mobile home lot tenant upon request.","http://app.leg.wa.gov/billsummary?BillNumber=1822&Year=2017&Initiative=false"
"2011","HB 1823","1823","2017-18","AN ACT Relating to business improvement districts;","2017-01-31T00:00:00","(Peterson)","20755","Concerning business improvement districts.","http://app.leg.wa.gov/billsummary?BillNumber=1823&Year=2017&Initiative=false"
"2012","HB 1824","1824","2017-18","AN ACT Relating to electronic product recycling;","2017-01-31T00:00:00","(Peterson)","20755","Concerning electronic product recycling.","http://app.leg.wa.gov/billsummary?BillNumber=1824&Year=2017&Initiative=false"
"2013","ESHB 1824","1824","2017-18","AN ACT Relating to electronic product recycling;","2017-02-16T00:00:00","ENVI(Peterson)","20755","Concerning electronic product recycling.","http://app.leg.wa.gov/billsummary?BillNumber=1824&Year=2017&Initiative=false"
"2014","HB 1824","1824","2017-18","AN ACT Relating to electronic product recycling;","2017-01-31T00:00:00","(Peterson)","20755","Concerning electronic product recycling.","http://app.leg.wa.gov/billsummary?BillNumber=1824&Year=2017&Initiative=false"
"2015","ESHB 1824","1824","2017-18","AN ACT Relating to electronic product recycling;","2017-02-16T00:00:00","ENVI(Peterson)","20755","Concerning electronic product recycling.","http://app.leg.wa.gov/billsummary?BillNumber=1824&Year=2017&Initiative=false"
"2016","HB 1825","1825","2017-18","AN ACT Relating to extending the timeline for completing a family assessment response, allowing the department of social and health services to complete a family assessment response upon the verbal agreement of a parent to participate, and defining disqualifying crimes;","2017-01-31T00:00:00","(Senn)","18057","Extending the timeline for completing a family assessment response, allowing the department of social and health services to complete a family assessment response upon the verbal agreement of a parent to participate, and defining disqualifying crimes.","http://app.leg.wa.gov/billsummary?BillNumber=1825&Year=2017&Initiative=false"
